patent_id,patent_type,patent_date,patent_title,wipo_kind,num_claims,withdrawn,filename
8922550,utility,2014-12-30,System and method for constructing a bounding volume hierarchical structure,B2,19,0,ipg141230.xml
8922555,utility,2014-12-30,Pixel shader output map,B2,18,0,ipg141230.xml
8922566,utility,2014-12-30,Rechargeable universal serial bus external graphics device and method,B2,20,0,ipg141230.xml
8923311,utility,2014-12-30,Communication system and method,B2,28,0,ipg141230.xml
8923385,utility,2014-12-30,Rewind-enabled hardware encoder,B2,16,0,ipg141230.xml
8923652,utility,2014-12-30,Methods and apparatus for registering and warping image stacks,B2,20,0,ipg141230.xml
8924625,utility,2014-12-30,Method and system of reducing number of comparators in address range overlap detection at a computing system,B2,20,0,ipg141230.xml
8928676,utility,2015-01-06,Method for parallel fine rasterization in a raster stage of a graphics pipeline,B2,19,0,ipg150106.xml
8928677,utility,2015-01-06,Low latency concurrent computation,B2,14,0,ipg150106.xml
8928681,utility,2015-01-06,Coalescing to avoid read-modify-write during compressed data operations,B1,15,0,ipg150106.xml
8929683,utility,2015-01-06,Techniques for registering and warping image stacks,B2,20,0,ipg150106.xml
8930636,utility,2015-01-06,Relaxed coherency between different caches,B2,20,0,ipg150106.xml
8930861,utility,2015-01-06,"System, method, and computer program product for constructing a data flow and identifying a construct",B2,19,0,ipg150106.xml
8930862,utility,2015-01-06,"System, method, and computer program product for automatic two-phase clocking",B2,14,0,ipg150106.xml
8930969,utility,2015-01-06,Cloth application programmer interface,B2,20,0,ipg150106.xml
8933933,utility,2015-01-13,Optimizing a graphics rendering pipeline using early Z-mode,B2,20,0,ipg150113.xml
8934458,utility,2015-01-13,Cancelling interference in a wireless cellular network,B2,21,0,ipg150113.xml
8934539,utility,2015-01-13,Vector processor acceleration for media quantization,B2,17,0,ipg150113.xml
8935559,utility,2015-01-13,System and method for reducing crosstalk in on-chip networks using a contraflow interconnect and offset repeaters,B2,17,0,ipg150113.xml
8938127,utility,2015-01-20,Hybrid encoding/decoding for remote gaming,B2,20,0,ipg150120.xml
8938485,utility,2015-01-20,Integer division using floating-point reciprocal,B1,22,0,ipg150120.xml
8938598,utility,2015-01-20,Facilitating simultaneous submission to a multi-producer queue by multiple threads with inner and outer pointers,B2,20,0,ipg150120.xml
8938661,utility,2015-01-20,System and method for detecting errors in audio data,B2,20,0,ipg150120.xml
8941430,utility,2015-01-27,Timing calibration for on-chip interconnect,B2,22,0,ipg150127.xml
8941594,utility,2015-01-27,"Interface, circuit and method for interfacing with an electronic device",B2,24,0,ipg150127.xml
8941653,utility,2015-01-27,Order-preserving distributed rasterizer,B2,20,0,ipg150127.xml
8941668,utility,2015-01-27,Method and system for a scalable discrete graphics system,B2,22,0,ipg150127.xml
8941669,utility,2015-01-27,Split push buffer rendering for scalability,B1,20,0,ipg150127.xml
8941672,utility,2015-01-27,Method for identifying a display when a GPU connected to the display is powered down,B1,20,0,ipg150127.xml
8941676,utility,2015-01-27,On-chip anti-alias resolve in a cache tiling architecture,B2,20,0,ipg150127.xml
8942474,utility,2015-01-27,Method and system for interpolating index values of associated tiles in an image,B2,19,0,ipg150127.xml
8942536,utility,2015-01-27,Video navigation system and method,B2,17,0,ipg150127.xml
8943091,utility,2015-01-27,"System, method, and computer program product for performing a string search",B2,20,0,ipg150127.xml
8943448,utility,2015-01-27,"System, method, and computer program product for providing a debugger using a common hardware database",B2,21,0,ipg150127.xml
8943457,utility,2015-01-27,Simulating scan tests with reduced resources,B2,17,0,ipg150127.xml
8943559,utility,2015-01-27,Access authentication method and system,B2,20,0,ipg150127.xml
8943584,utility,2015-01-27,Centralized device virtualization layer for heterogeneous processing units,B2,20,0,ipg150127.xml
8947137,utility,2015-02-03,Core voltage reset systems and methods with wide noise margin,B2,20,0,ipg150203.xml
8947430,utility,2015-02-03,System and method for rendering a particle-based fluid surface,B1,21,0,ipg150203.xml
8947432,utility,2015-02-03,Accelerated rendering with temporally interleaved details,B2,18,0,ipg150203.xml
8947444,utility,2015-02-03,Distributed vertex attribute fetch,B1,24,0,ipg150203.xml
8948167,utility,2015-02-03,System and method for using domains to identify dependent and independent operations,B2,22,0,ipg150203.xml
8948817,utility,2015-02-03,"Cellular communication system, communication unit and method for broadcast communication",B2,34,0,ipg150203.xml
8949497,utility,2015-02-03,Method and apparatus for interleaving bursts of high-speed serial interconnect link training with bus data transactions,B2,20,0,ipg150203.xml
8949541,utility,2015-02-03,Techniques for evicting dirty data from a cache using a notification sorter and count thresholds,B2,20,0,ipg150203.xml
8949576,utility,2015-02-03,Arithmetic node including general digital signal processing functions for an adaptive computing machine,B2,18,0,ipg150203.xml
8949645,utility,2015-02-03,Power distribution for microprocessor power gates,B2,19,0,ipg150203.xml
8949652,utility,2015-02-03,Glitchless programmable clock shaper,B2,20,0,ipg150203.xml
8949841,utility,2015-02-03,Approach for a configurable phase-based priority scheduler,B2,21,0,ipg150203.xml
8951814,utility,2015-02-10,Method of fabricating a flip chip semiconductor die with internal signal access,B2,17,0,ipg150210.xml
8952705,utility,2015-02-10,System and method for examining asymetric operations,B2,20,0,ipg150210.xml
8952736,utility,2015-02-10,Method and system for quantization-free and phase-dithered fractional-N generation for phase-locked-loops,B1,20,0,ipg150210.xml
8958390,utility,2015-02-17,Reference clock calibration,B2,27,0,ipg150217.xml
8958688,utility,2015-02-17,Method and system for DVD smooth rewind,B2,19,0,ipg150217.xml
8959497,utility,2015-02-17,System and method for dynamically spawning thread blocks within multi-threaded processing systems,B1,19,0,ipg150217.xml
8963932,utility,2015-02-24,Method and apparatus for visualizing component workloads in a unified shader GPU architecture,B1,22,0,ipg150224.xml
8963935,utility,2015-02-24,Method and system for accessing display configuration information in a multi-GPU system using hot-plug detection signals,B1,21,0,ipg150224.xml
8963940,utility,2015-02-24,Isochronous hub contracts,B1,20,0,ipg150224.xml
8964580,utility,2015-02-24,Device topology and capability discovery and reporting techniques,B2,19,0,ipg150224.xml
8964822,utility,2015-02-24,Communication system and method,B2,28,0,ipg150224.xml
8964919,utility,2015-02-24,System and method for determining a time for safely sampling a signal of a clock domain,B2,20,0,ipg150224.xml
8966272,utility,2015-02-24,Method for author verification and software authorization,B2,22,0,ipg150224.xml
8970584,utility,2015-03-03,Bounding box-based techniques for improved sample test efficiency in image rendering,B1,20,0,ipg150303.xml
8970608,utility,2015-03-03,State objects for specifying dynamic state,B2,21,0,ipg150303.xml
8970626,utility,2015-03-03,"System, method, and computer program product for adding computer-generated scene elements into a representation of a real-world scene, using path tracing",B2,18,0,ipg150303.xml
8976185,utility,2015-03-10,Method for handling state transitions in a network of virtual processing nodes,B2,20,0,ipg150310.xml
8976195,utility,2015-03-10,Generating clip state for a batch of vertices,B1,26,0,ipg150310.xml
8976883,utility,2015-03-10,Deciding the order of SIC detection by adjusting MCS,B2,19,0,ipg150310.xml
8977049,utility,2015-03-10,System and method for estimating signal-dependent noise of an image,B2,21,0,ipg150310.xml
8978027,utility,2015-03-10,Method of disseminating updated drivers to mobile computing devices and a dissemination system therefor,B2,21,0,ipg150310.xml
8982140,utility,2015-03-17,Hierarchical memory addressing,B2,22,0,ipg150317.xml
8982660,utility,2015-03-17,Semiconductor memory device and method for word line decoding and routing,B2,10,0,ipg150317.xml
8983223,utility,2015-03-17,Low-complexity bilateral filter (BF) implementation in a data processing device,B2,20,0,ipg150317.xml
8984167,utility,2015-03-17,Real-time frame streaming from remote graphics processing unit,B1,20,0,ipg150317.xml
8984183,utility,2015-03-17,"Signaling, ordering, and execution of dynamically generated tasks in a processing system",B2,19,0,ipg150317.xml
8984372,utility,2015-03-17,Techniques for storing ECC checkbits in a level two cache,B2,20,0,ipg150317.xml
8984484,utility,2015-03-17,Video sequence recording during a testing session on a data processing device to enable fault detection,B2,20,0,ipg150317.xml
8984486,utility,2015-03-17,"System, method, and computer program product for automated stability testing of device firmware",B2,17,0,ipg150317.xml
8984498,utility,2015-03-17,Variance analysis for translating CUDA code for execution by a general purpose processor,B2,14,0,ipg150317.xml
8988123,utility,2015-03-24,Small area low power data retention flop,B2,8,0,ipg150324.xml
8988960,utility,2015-03-24,Technique for improving static random-access memory sense amplifier voltage differential,B2,20,0,ipg150324.xml
8990280,utility,2015-03-24,Configurable system for performing repetitive actions,B2,18,0,ipg150324.xml
8990437,utility,2015-03-24,HDMI network control of a media center computing device,B2,20,0,ipg150324.xml
8994640,utility,2015-03-31,Low motion blur liquid crystal display,B2,20,0,ipg150331.xml
8996152,utility,2015-03-31,Operating system aware hardware mutex,B2,33,0,ipg150331.xml
8996337,utility,2015-03-31,Hierarchical position-based dynamics,B1,22,0,ipg150331.xml
8996846,utility,2015-03-31,"System, method and computer program product for performing a scan operation",B2,22,0,ipg150331.xml
8996896,utility,2015-03-31,Hybrid optimized personal computer,B2,22,0,ipg150331.xml
8996897,utility,2015-03-31,Automatic backlight intensity adjustment in an embedded operating system environment,B2,20,0,ipg150331.xml
8997103,utility,2015-03-31,N-way memory barrier operation coalescing,B2,18,0,ipg150331.xml
9001016,utility,2015-04-07,Hardware driven display restore mechanism,B2,24,0,ipg150407.xml
9001134,utility,2015-04-07,Display balance / metering,B2,18,0,ipg150407.xml
9001157,utility,2015-04-07,Techniques for displaying a selection marquee in stereographic content,B2,20,0,ipg150407.xml
9002125,utility,2015-04-07,Z-plane compression with z-plane predictors,B2,20,0,ipg150407.xml
9003000,utility,2015-04-07,System and method for operating system installation on a diskless computing platform,B2,23,0,ipg150407.xml
9003369,utility,2015-04-07,HDMI-muxed debug port methods and apparatuses,B2,14,0,ipg150407.xml
9007079,utility,2015-04-14,System and method for compensating measured IDDQ values,B2,20,0,ipg150414.xml
9007109,utility,2015-04-14,Automatic loop-bandwidth calibration for a digital phased-locked loop,B2,18,0,ipg150414.xml
9007113,utility,2015-04-14,Flip-flop,B1,20,0,ipg150414.xml
9007389,utility,2015-04-14,Texture map component optimization,B1,18,0,ipg150414.xml
9009179,utility,2015-04-14,"System, method, and computer program product for performing graph matching",B2,20,0,ipg150414.xml
9009561,utility,2015-04-14,System and method for detecting errors in audio data,B2,20,0,ipg150414.xml
9009686,utility,2015-04-14,Algorithm for 64-bit address mode optimization,B2,20,0,ipg150414.xml
9013498,utility,2015-04-21,Determining a working set of texture maps,B1,28,0,ipg150421.xml
9014342,utility,2015-04-21,"Mobile communication device, an apparatus and a method for improving call setup failure rate and quality for hearing impaired calls",B2,18,0,ipg150421.xml
9015446,utility,2015-04-21,Chipset support for non-uniform memory access among heterogeneous processing units,B2,20,0,ipg150421.xml
9015643,utility,2015-04-21,"System, method, and computer program product for applying a callback function to data values",B2,19,0,ipg150421.xml
9015646,utility,2015-04-21,"System, method, and computer program product for translating a hardware language into a source database",B2,20,0,ipg150421.xml
9019284,utility,2015-04-28,Input output connector for accessing graphics fixed function units in a software-defined pipeline and a method of operating a pipeline,B2,20,0,ipg150428.xml
9021408,utility,2015-04-28,"System, method, and computer program product for translating a source database into a common hardware database",B2,20,0,ipg150428.xml
9024946,utility,2015-05-05,Tessellation shader inter-thread coordination,B2,20,0,ipg150505.xml
